"","Unnamed..0","tissue","endometriosis","severity","p203753_at","p212387_at","p212385_at","p212382_at","p212386_at","p213891_s_at","p222146_s_at","p228837_at","TCF4"
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5610942303518,10.9553269976807,8.3306743687773,9.60676281448957,12.717504196796,11.6708217004082,9.93955738998607,7.12074334757691,10.1128106307583
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3191581385401,11.8197294677744,9.10059620295158,10.5638435185125,13.3710315350912,12.2836965343075,10.940633272171,7.84426485886756,10.905369191027
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.78976116920303,9.63045584568002,7.3988208651685,8.85699803151419,12.4909089351149,12.4926062279865,8.93881439921103,8.80812525870847,9.80081134157333
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.73521767377606,10.0139748094114,8.15803302765228,8.47580424920086,12.7031828848226,12.1107207859435,9.34534993487402,8.81579253552535,9.91975948765076
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",11.7281761601103,11.0234284257753,9.60907077728299,10.1627645058738,13.1578897278818,12.3607618798195,10.6418108847236,8.69840680697673,10.9227886460555
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.21314567495485,8.04616151300518,6.10753791418684,6.9852726408691,10.8416550076542,10.5912044856896,7.38808624779363,7.19037964011789,8.17043039053391
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6847246195775,10.1612052110935,9.107297442269,8.59696070758701,12.7211562945138,12.4156269672755,9.73953267399882,8.93736644689455,10.2954837954012
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5201944368108,9.94456247233879,8.58234384076705,9.38335681617074,12.3207842020647,11.1844447053436,9.48248448167678,7.41240973601738,9.85382258639873
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1280197917901,9.9719684410577,8.55822483755594,8.88237797109577,12.6442743455534,12.1569370931037,9.35048536908208,8.84179616157937,10.0667605013523
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.02421662226339,8.17294596571217,6.59192419688066,7.40397560282309,11.0859687695801,10.801932162434,7.71114676757571,7.26350842054975,8.38195231347736
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65637944233254,8.22744093014879,6.10874143407228,7.71010983224974,10.8223959203492,10.4768379636103,7.35376969584832,7.04594387894651,8.17520238719471
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.554740509206,9.73542210859993,8.27949058797094,8.7068179124523,12.3322682591193,12.1025428217966,8.99441527464874,8.80945411388578,9.81439394845995
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3832270465707,10.0273284897533,8.37268241363251,9.75837067741969,12.2256916618037,11.7837829886016,9.6327587446496,8.68409294197964,10.1084918705513
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2026537877971,11.0329911917501,10.1355396861938,10.7618029220372,13.0892391167367,11.994404339143,10.271111786007,9.04010260695358,10.9409806795773
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7926953798945,10.9224730921223,9.70028159810949,10.6850843034473,13.3219563613732,12.3683424816235,10.9154039965462,8.92089202153264,11.0783911543311
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5627958248154,11.1730428270907,9.68852983057755,10.9778283976991,13.3395456990074,12.2811892317084,10.5255660629419,8.91053973015118,11.057379700499
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.59986583971562,8.31673878320754,7.10090609212312,7.63707668367249,11.2312571121518,10.8626377728243,8.32969778687593,7.63045427253428,8.71357929288813
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.2353284839542,11.6308040983926,10.2618927102741,11.1179195450907,13.6968829323035,12.8406629250914,11.3953339012357,9.86045500265476,11.6299099498746
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.06591932265,9.31555671807305,7.65805061985844,7.76192284997454,11.5345873441327,11.1990975941451,9.26462182370388,7.68864490384852,9.31105014704828
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1520412848194,10.4157212675446,8.69591544377328,9.75988550879459,12.8521342096003,12.3817988148379,9.50074470273942,9.2212540949678,10.3724369158847
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.111398312592,9.26009517659604,8.3788212921613,9.33489023557934,11.9811560859817,10.7149122632072,8.96219190969273,7.26350842054975,9.50087171204501
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.77740237906407,8.91886953461171,7.6530658834651,8.59316672272372,11.8424221404986,11.5908063677026,9.12743567809177,7.8409326726855,9.41801267235538
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2490543264588,10.8029265167689,9.68959132132501,10.0018426511435,12.9987107419763,12.1558819665267,10.443376624117,8.71350096395222,10.7568606390336
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3342151898691,10.1819246364368,8.85316593751993,8.39797236824891,12.5172639403139,12.1648225012604,9.42733758208052,8.94308667155364,10.1024736034104
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17194533185695,9.00417080541771,7.92310941463046,8.47569738184015,11.6647531673216,11.2775230972962,8.26945067058732,8.41532005436487,9.27524624041441
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4811595014558,11.3304566817386,9.97749436696863,10.3851530690604,13.2523538333817,12.4740259765026,10.70347575807,8.82871011024898,11.0541036621783
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0119052275166,9.29467314731786,7.93439796196524,8.26517495411764,11.6515914251776,10.5685914954618,9.11428171640493,7.26350842054975,9.26301554356393
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4150938738594,11.4551501721567,9.84932350311997,10.9652896122495,13.361807801342,12.6062669536054,10.552246465971,9.30866482224721,11.1892304005689
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3201960465735,11.0365006210595,9.71789368048901,10.4655791727408,13.1834893227584,12.2674147235502,10.5907521538074,8.78245436960685,10.9205350113232
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0273575300232,10.117936994569,8.77302523249552,9.6859844062793,12.4284548530781,11.5236602930256,10.0923579174901,8.1626833250709,10.226432569004
